State,District,Date,Year,Month,Avg_rainfall,Agency_name,source_file
Tamil Nadu,Perambalur,2024-06-06,2024,6,0.9766300663,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-13,2024,6,0.0619998397,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-16,2024,6,0.0008562583,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-19,2024,6,1.746808844,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-24,2024,6,0.1492028912,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-25,2024,6,0.1421046003,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-29,2024,6,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-06-30,2024,6,0.0309981857,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-05,2024,8,18.5032619761,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-11,2024,8,2.9396433827,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-17,2024,8,11.5949598912,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-18,2024,8,11.8149741336,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-20,2024,8,10.5192282696,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-27,2024,8,0.8605132824,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-08-31,2024,8,0.9115656341,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-01,2024,9,1.657901575,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-05,2024,9,1.1399903761,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-06,2024,9,1.2497624996,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-07,2024,9,0.2351860872,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-09,2024,9,0.4610088068,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-16,2024,9,0.7871083099,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-20,2024,9,0.5689349713,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-22,2024,9,0.2335296879,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-28,2024,9,3.8101445156,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-09-30,2024,9,1.7397274803,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-10-07,2024,10,10.5690664607,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-10-20,2024,10,1.0380709772,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-10-26,2024,10,0.9599005775,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-11-04,2024,11,7.5478789834,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-11-17,2024,11,11.1576684291,NRSC VIC MODEL,2024.csv
Tamil Nadu,Perambalur,2024-11-18,2024,11,3.7798706091,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-04,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-13,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-15,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-18,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-19,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-28,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-02-29,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-03-01,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-03-09,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-03-10,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-03-19,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-03-26,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-03,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-07,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-14,2024,4,0.7313665357,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-18,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-19,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-20,2024,4,0.0043557911,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-21,2024,4,0.0189828153,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-25,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-04-29,2024,4,0.0003254631,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-05-24,2024,5,2.1341694624,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-05-27,2024,5,0.1421038382,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-06-18,2024,6,3.7349095067,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-06-22,2024,6,1.2569711887,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-07-02,2024,7,1.4665636668,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-07-08,2024,7,2.2276957349,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-07-14,2024,7,1.6772264754,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-07-25,2024,7,0.0007180229,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-08-22,2024,8,1.0926530161,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-08-29,2024,8,2.314717501,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-08-31,2024,8,0.8933570186,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-09-06,2024,9,0.1206260234,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-09-07,2024,9,0.3177595336,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-09-18,2024,9,0.0317909622,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-09-26,2024,9,0.6896856679,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-09-28,2024,9,10.0442824284,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-01,2024,10,4.1929570413,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-07,2024,10,18.519788358,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-23,2024,10,21.6566179608,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-25,2024,10,25.4821619141,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-28,2024,10,7.6882e-06,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-29,2024,10,3.9597979181,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-30,2024,10,0.017532904,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-10-31,2024,10,0.2541232543,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-11-04,2024,11,1.8263151881,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-11-19,2024,11,1.3176411508,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-11-24,2024,11,0.0326096671,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-11-26,2024,11,0.0650182181,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-09,2024,12,0.0014499398,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-12,2024,12,6.87463339,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-13,2024,12,66.4937829918,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-14,2024,12,22.8767765348,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-23,2024,12,0.7549876906,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-26,2024,12,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Dindigul,2024-12-30,2024,12,0.5209901158,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-01-15,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-01-16,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-01-17,2024,1,8.75505e-05,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-01-18,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-01-21,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-02-03,2024,2,0.0674001101,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-02-08,2024,2,0.0003707501,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-02-09,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-02-10,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-02-29,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-03-01,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-03-06,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-03-20,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-03-27,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-01,2024,4,0.584306167,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-02,2024,4,0.0042761524,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-04,2024,4,0.0489561095,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-05,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-07,2024,4,8.75505e-05,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-08,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-15,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-16,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-24,2024,4,0.0010780523,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-25,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-29,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-04-30,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-05-01,2024,5,7.85634e-05,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-05-09,2024,5,2.8306079738,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-05-16,2024,5,12.7083709224,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-05-24,2024,5,8.3973345563,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-05-31,2024,5,0.0051453496,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-01,2024,6,1.7038235989,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-03,2024,6,16.457061055,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-04,2024,6,8.2594574946,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-06,2024,6,3.8550590454,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-08,2024,6,2.1973453691,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-12,2024,6,0.6397185231,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-19,2024,6,2.4361184213,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-20,2024,6,0.8383747977,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-06-30,2024,6,1.09648409,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-07,2024,7,0.8658145115,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-17,2024,7,12.0154383633,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-18,2024,7,7.0314013603,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-20,2024,7,4.1325409742,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-21,2024,7,0.8123936047,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-07-24,2024,7,4.5195004719,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-08-06,2024,8,2.6537773581,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-08-09,2024,8,9.4822372867,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-08-17,2024,8,18.4018875705,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-08-24,2024,8,0.4746977252,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-09-06,2024,9,1.616545035,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-09-08,2024,9,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-09-15,2024,9,0.2415370312,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-09-20,2024,9,0.2207734781,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-09-24,2024,9,3.7989522871,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-06,2024,10,12.3708874397,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-19,2024,10,10.3558250814,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-20,2024,10,2.3939199594,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-27,2024,10,0.0270077202,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-29,2024,10,0.4983768517,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-10-31,2024,10,1.1080182349,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-11-09,2024,11,5.7842756444,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-11-13,2024,11,1.0887724774,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-11-24,2024,11,0.0009257711,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-11-30,2024,11,2.1312563601,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-06,2024,12,0.305949815,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-09,2024,12,0.002463991,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-12,2024,12,0.5941176895,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-13,2024,12,12.990775224,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-25,2024,12,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Erode,2024-12-29,2024,12,0.005759825,NRSC VIC MODEL,2024.csv
Tamil Nadu,Kallakurichi,2024-01-03,2024,1,0.0012561368,NRSC VIC MODEL,2024.csv
Tamil Nadu,Kallakurichi,2024-01-07,2024,1,0.2137927609,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-01-18,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-01-20,2024,1,0.0084202069,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-01-27,2024,1,4.11964e-05,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-01-31,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-02-04,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-02-16,2024,2,0.0001544648,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-02-17,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-02-18,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-02-20,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-05,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-06,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-08,2024,3,0.0272664246,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-13,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-14,2024,3,0.4873982381,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-15,2024,3,0.0921172037,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-18,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-19,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-22,2024,3,0.0001144639,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-03-29,2024,3,0.0066581985,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-04-15,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-04-22,2024,4,0.5068573297,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-04,2024,5,0.3377938208,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-12,2024,5,13.3207915782,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-13,2024,5,5.481849822,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-15,2024,5,18.4859365286,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-20,2024,5,6.6538106472,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-25,2024,5,9.47490305,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-27,2024,5,0.6659033656,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-05-31,2024,5,0.2964857622,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-01,2024,6,1.9235811716,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-03,2024,6,9.2497513802,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-07,2024,6,12.7606105027,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-12,2024,6,5.3744494008,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-14,2024,6,0.3702783607,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-21,2024,6,2.6148239665,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-24,2024,6,11.7002367579,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-06-29,2024,6,5.4149596249,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-03,2024,7,1.9058575891,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-07,2024,7,7.7897860678,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-13,2024,7,2.9615102335,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-14,2024,7,5.0918881139,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-16,2024,7,62.7807166626,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-07-28,2024,7,4.4188467988,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-01,2024,8,4.8343923513,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-02,2024,8,1.0744650059,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-16,2024,8,15.8941768787,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-19,2024,8,17.2909541288,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-24,2024,8,1.3923391979,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-08-28,2024,8,0.6131973602,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-03,2024,9,0.8494517908,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-08,2024,9,0.1141950204,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-10,2024,9,1.9885737391,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-18,2024,9,0.028860134,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-25,2024,9,0.8363726009,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-09-30,2024,9,3.0384036358,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-10-18,2024,10,6.6534132882,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-10-20,2024,10,5.0704027959,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-10-23,2024,10,30.9642409851,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-10-28,2024,10,0.0023697555,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-10-31,2024,10,0.0056186594,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-11-07,2024,11,0.7767298112,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-11-18,2024,11,5.0778880288,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-12-01,2024,12,1.8492362578,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-12-08,2024,12,0.0202258283,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-12-20,2024,12,0.0005026754,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-12-29,2024,12,0.0786082658,NRSC VIC MODEL,2024.csv
Tamil Nadu,Coimbatore,2024-12-30,2024,12,0.0093672383,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-02,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-07,2024,1,9.1385084963,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-09,2024,1,13.9772756441,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-14,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-20,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-01-23,2024,1,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-02-03,2024,2,0.0100648429,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-02-04,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-02-27,2024,2,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-03-04,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-03-16,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-03-24,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-03-27,2024,3,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-03,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-04,2024,4,0.1939494966,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-07,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-09,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-11,2024,4,0.0145014576,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-15,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-16,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-04-18,2024,4,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-05-17,2024,5,8.6993911287,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-05-18,2024,5,0.4856573037,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-05-21,2024,5,12.6027035001,NRSC VIC MODEL,2024.csv
Tamil Nadu,Cuddalore,2024-05-31,2024,5,0.0445289306,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-04-14,2024,4,0.8291947009,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-03,2024,5,0.0,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-12,2024,5,6.1286606285,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-16,2024,5,14.2728078421,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-18,2024,5,0.1099328855,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-23,2024,5,2.6295927442,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-05-25,2024,5,3.7328504278,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-07,2024,6,12.248878445,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-08,2024,6,0.1054430279,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-09,2024,6,0.6696908458,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-11,2024,6,0.0266689678,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-15,2024,6,0.0317469348,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-17,2024,6,0.0006304381,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-20,2024,6,4.9558900512,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-06-26,2024,6,0.9768310552,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-07-01,2024,7,0.3392116313,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-07-07,2024,7,0.0848902377,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-07-16,2024,7,5.0349426064,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-07-20,2024,7,0.0396334311,NRSC VIC MODEL,2024.csv
Tamil Nadu,Virudhunagar,2024-07-21,2024,7,0.0243594429,NRSC VIC MODEL,2024.csv
